Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Week_days,Time_Orderd_Hours,Time_Orderd_Minutes,Time_Order_picked_Hours,Time_Order_picked_Minutes,Distance_Resturant_to_Location
29.0,4.8,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,43,Thursday,20,50,20,55,12.161009703058534
22.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,25,Tuesday,21,40,21,45,7.573462889023677
22.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,Thursday,17,55,18,5,12.25701219409813
38.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21,Monday,22,20,22,35,9.056095962462344
24.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Urban,19,Saturday,22,30,22,35,7.601870282547478
20.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,22,Friday,22,30,22,35,10.57025290804231
37.0,4.9,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,Tuesday,21,15,21,20,7.546676276224336
35.0,3.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,31,Tuesday,21,15,21,25,19.617573744443128
22.0,4.5,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,15,Sunday,17,35,17,50,13.583332471810197
23.0,4.8,Fog,Jam,2,Drinks,scooter,1.0,Yes,Metropolitian,41,Wednesday,21,50,21,55,12.43523852372965
27.0,4.5,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,Thursday,22,10,22,15,9.32682954252047
30.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,20,Friday,22,20,22,30,16.601240146481178
39.0,4.8,Stormy,Medium,1,Buffet,scooter,0.0,No,Urban,26,Saturday,17,25,17,30,13.582337494192412
29.0,4.6,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Urban,15,Friday,19,35,19,45,20.17826723909956
20.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,24,Tuesday,8,15,8,25,1.532229188735096
36.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,Monday,17,10,17,15,7.6470478692714
24.0,4.1,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,31,Tuesday,19,40,19,45,7.448560816474598
25.0,4.9,Cloudy,High,1,Drinks,motorcycle,0.0,No,Urban,30,Thursday,11,20,11,30,1.5204319193295497
34.0,4.2,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33,Thursday,12,45,12,55,6.232193723015724
24.0,4.7,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,Sunday,20,40,20,45,13.583267699065033
33.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,Monday,20,50,21,0,7.573225613488764
31.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,Saturday,20,40,20,45,19.34053844051636
21.0,4.8,Sunny,High,1,Buffet,scooter,0.0,No,Urban,15,Thursday,12,30,12,35,6.050355980667947
31.0,4.7,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,Sunday,21,10,21,20,16.852688970823085
23.0,4.8,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,Friday,18,15,18,30,9.074836683459717
34.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,Thursday,22,45,22,55,9.315725653468126
39.0,4.8,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,28,Saturday,21,50,22,0,20.44292976252901
27.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,Saturday,22,50,23,0,7.660840811905797
30.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,Tuesday,21,40,21,55,20.180936931739232
31.0,5.0,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,27,Sunday,21,55,22,5,4.67433301643506
33.0,4.7,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,30,Tuesday,17,30,17,45,10.563519849475314
28.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,13,Monday,10,50,11,5,1.509479521227172
38.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,Monday,18,55,19,10,4.717601092054723
37.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,41,Wednesday,22,25,22,30,16.635223376953338
22.0,4.8,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,Friday,12,5,12,15,3.0249808540967438
37.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,Monday,23,25,23,30,16.721288103917214
27.0,5.0,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,Tuesday,17,40,17,55,7.761780026108867
33.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Urban,24,Tuesday,22,15,22,25,4.663566689152146
30.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,18,Thursday,17,20,17,30,9.17632585467143
26.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,Saturday,19,25,19,40,20.17791304134863
20.0,4.9,Stormy,Jam,1,Buffet,scooter,1.0,No,Urban,15,Tuesday,21,40,21,45,13.970759660746802
36.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,24,Tuesday,18,35,18,40,19.661310204458477
20.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,26,Tuesday,20,0,20,10,7.760928146685042
27.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,Sunday,9,45,9,50,3.105049191152739
39.0,4.8,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,18,Wednesday,18,35,18,40,9.435201537430713
28.0,4.5,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,10,Monday,22,30,22,40,9.348433430020537
36.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40,Thursday,17,55,18,5,10.602450942886511
35.0,4.7,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,28,Monday,10,20,10,35,1.5094402621798344
36.0,3.8,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,Saturday,19,55,20,5,12.434585525064866
35.0,4.6,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,18,Friday,22,20,22,25,10.7572047086705
28.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,Saturday,19,10,19,15,16.902909983695867
24.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,Friday,18,15,18,30,19.36770197203108
39.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,42,Thursday,19,25,19,30,12.161131350318817
30.0,4.7,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,44,Tuesday,21,10,21,20,19.663125922534896
20.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,24,Monday,23,35,23,40,10.64140776322114
24.0,4.9,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Urban,34,Sunday,22,5,22,15,7.44105617650967
39.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,Sunday,17,35,17,50,14.15280068944862
26.0,5.0,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,28,Saturday,18,5,18,15,12.100287598006089
36.0,4.0,Sandstorms,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,49,Sunday,12,10,12,15,6.232189890723436
20.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,Wednesday,17,35,17,40,19.88997830374344
35.0,4.3,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,Friday,21,55,22,5,12.434585525064866
28.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,Thursday,20,30,20,40,7.450285845946469
34.0,4.7,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,Friday,21,40,21,50,7.562921044749782
34.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,Tuesday,20,25,20,40,19.97528686238852
37.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,Friday,17,15,17,25,8.953218695316846
37.0,4.5,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,21,Friday,17,35,17,40,4.610339345524684
35.0,4.6,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27,Thursday,10,15,10,20,1.4898423067405666
28.0,4.5,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,23,Saturday,13,50,14,5,6.208803959900089
35.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33,Wednesday,18,0,18,10,16.852688970823085
21.0,4.6,Stormy,Low,2,Snack,motorcycle,0.0,No,Urban,16,Tuesday,8,55,9,5,1.529751878579505
36.0,5.0,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,20,Monday,23,40,23,50,4.663411524934487
31.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,17,Monday,22,40,22,45,7.648280480148493
30.0,4.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,Thursday,21,10,21,20,4.46479590112666
21.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,33,Monday,19,50,20,5,20.18126391655723
33.0,4.1,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,Monday,20,25,20,40,13.428939356135642
25.0,4.7,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,20,Saturday,10,40,10,45,3.105095437473336
27.0,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,11,Wednesday,10,15,10,30,1.5725337292863206
27.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,15,Friday,20,25,20,40,12.417003842687146
25.0,4.1,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,42,Tuesday,21,40,21,45,12.116939023592712
36.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,49,Wednesday,20,55,21,5,10.757014337994882
37.0,4.9,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,19,Saturday,17,20,17,30,4.663544352411129
24.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,23,Thursday,20,30,20,35,4.469606139374459
36.0,4.4,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,42,Wednesday,22,45,22,55,10.59484217901128
21.0,4.6,Windy,High,1,Drinks,scooter,1.0,No,Urban,13,Friday,12,40,12,55,6.080882967594327
23.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,Tuesday,10,45,10,55,3.027094523231802
32.0,4.9,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,26,Saturday,17,35,17,50,4.471739409979227
31.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,Sunday,8,50,8,55,1.5093577696337532
30.0,4.9,Windy,High,0,Buffet,motorcycle,3.0,No,Metropolitian,42,Friday,11,20,11,25,2.979527470384624
21.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,Sunday,19,25,19,35,12.58026782240096
24.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,Wednesday,22,45,22,55,17.09819699771769
33.0,4.6,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,Saturday,22,10,22,25,9.435201537430713
27.0,4.5,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,23,Thursday,17,20,17,35,4.537513326842717
37.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,Wednesday,18,10,18,25,7.790177003822013
31.0,3.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,Tuesday,19,25,19,40,12.11655916281721
34.0,4.9,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,Friday,17,30,17,45,4.528183776759067
24.0,4.6,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27,Saturday,22,30,22,40,17.078706390631634
25.0,4.8,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Urban,19,Monday,13,20,13,30,6.232380002107721
30.0,4.2,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,Friday,17,30,17,45,4.540598459773032
29.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,Friday,22,10,22,25,12.349986855289886
36.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,24,Friday,9,55,10,5,2.9794969556315394
29.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,25,Friday,9,20,9,30,1.5321262845594088
32.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,Saturday,19,10,19,20,20.85094842431187
25.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,10,Saturday,9,15,9,20,1.5125562753617192
32.0,4.6,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,Monday,10,45,10,55,1.5322236104030795
37.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,32,Tuesday,9,20,9,30,1.520431947999248
23.0,4.5,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,12,Monday,10,25,10,40,1.5524148945455951
23.0,4.7,Fog,Medium,2,Meal,motorcycle,1.0,No,Urban,34,Tuesday,18,5,18,15,14.022253080995233
26.0,4.6,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,12,Monday,10,5,10,15,1.5368199501604665
32.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,Tuesday,23,10,23,25,7.646049300624548
22.0,4.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,Sunday,20,40,20,50,4.541151313453414
33.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,Thursday,8,45,8,50,3.026096197898999
28.0,4.4,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,Friday,19,50,20,5,16.72253446733555
38.0,4.9,Sandstorms,High,2,Buffet,scooter,0.0,No,Metropolitian,30,Thursday,14,25,14,30,6.210169290102755
33.0,4.9,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,16,Tuesday,15,45,15,55,5.8749977270651845
27.0,4.6,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,Saturday,18,35,18,50,12.58026782240096
32.0,4.7,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,Tuesday,20,35,20,45,12.23475004893086
22.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,15,Monday,23,40,23,50,4.561223681551846
27.0,4.5,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,Wednesday,17,45,17,55,19.87568060491073
23.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,13,Sunday,9,45,9,55,1.5321547990764783
28.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,13,Thursday,18,25,18,35,4.66331041671685
28.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,18,Sunday,23,25,23,30,10.427667505405807
30.0,4.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,Sunday,21,30,21,35,4.589965403039351
22.0,4.4,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,37,Saturday,19,0,19,10,10.707144604562082
37.0,4.0,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,33,Monday,13,10,13,20,6.217735074214348
35.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,23,Wednesday,9,15,9,30,3.0189114817580243
30.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,45,Friday,19,25,19,40,10.708220667367794
33.0,4.0,Fog,Jam,2,Buffet,scooter,0.0,No,Urban,49,Tuesday,20,15,20,25,12.294187491090897
21.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,12,Saturday,13,25,13,30,6.11924534302912
26.0,4.7,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,32,Wednesday,17,55,18,10,16.60096646627219
38.0,4.9,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,28,Wednesday,11,40,11,45,3.029537387569692
38.0,4.8,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,18,Friday,15,15,15,30,6.290134677634678
21.0,4.9,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,29,Thursday,21,55,22,5,9.121874253616898
39.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,21,Saturday,20,10,20,25,4.656557579510365
38.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,49,Sunday,19,25,19,30,20.17900385808542
22.0,4.5,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,40,Monday,22,0,22,10,13.970122998261996
24.0,5.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,Sunday,22,40,22,50,9.363950447566976
32.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,54,Wednesday,21,55,22,5,16.368574783911853
23.0,4.3,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,35,Wednesday,18,40,18,45,10.58695309692162
24.0,4.2,Sandstorms,High,0,Buffet,motorcycle,0.0,No,Metropolitian,33,Monday,12,40,12,55,6.232373129283698
25.0,5.0,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,20,Tuesday,15,10,15,25,6.040034059163726
32.0,3.9,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,Wednesday,18,30,18,40,12.291841945089606
26.0,4.8,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,16,Friday,0,15,0,15,4.469351491411031
37.0,4.0,Cloudy,Jam,1,Snack,motorcycle,3.0,No,Metropolitian,47,Sunday,21,40,21,55,16.720582121841456
37.0,5.0,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Urban,18,Friday,15,45,15,55,6.037118440222451
28.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,Sunday,21,40,21,45,9.363582612380204
32.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,Friday,16,15,16,30,6.290134677634678
22.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,23,Saturday,19,20,19,30,7.601876617115989
37.0,4.6,Fog,Low,2,Meal,scooter,1.0,No,Urban,15,Saturday,8,35,8,50,3.061134013686177
34.0,4.5,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,20,Saturday,23,25,23,30,11.00773476374462
30.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,Friday,16,10,16,15,6.209259882041872
36.0,4.8,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,Saturday,23,40,23,50,4.537601588065108
25.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,11,Saturday,16,10,16,20,6.119039466469951
32.0,4.3,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,39,Monday,21,55,22,5,13.582342704260103
31.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,Friday,18,30,18,45,10.683856793292962
27.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,15,Thursday,8,25,8,35,2.979599835600764
30.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,Tuesday,8,40,8,45,3.145067434621583
32.0,5.0,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,27,Tuesday,11,55,12,5,1.4899271643865588
38.0,4.5,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,Tuesday,23,35,23,50,4.530346340591708
24.0,4.8,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,23,Friday,17,10,17,20,4.6576549370601725
26.0,4.9,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,15,Sunday,23,55,0,5,9.435201537430713
38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,Sunday,12,35,12,40,6.209259882041872
36.0,5.0,Fog,Jam,2,Drinks,scooter,3.0,No,Metropolitian,44,Wednesday,20,50,20,55,20.831229799341045
33.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,Friday,22,50,22,55,19.47125401130631
37.0,3.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,Yes,Metropolitian,43,Sunday,19,50,19,55,16.636808584025772
22.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,Saturday,22,30,22,35,4.656902198106395
21.0,5.0,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,Monday,22,25,22,30,9.192703790075944
39.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,Saturday,22,10,22,25,13.762197002525635
26.0,4.8,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,Wednesday,18,45,18,55,12.077924313931112
38.0,4.7,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,Wednesday,9,35,9,40,1.4897777216516548
32.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,Sunday,20,0,20,10,7.63152482355472
31.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,Tuesday,23,15,23,25,16.8274727731461
28.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,Friday,23,20,23,25,16.648690516062793
25.0,4.9,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,10,Sunday,22,50,22,55,9.435201537430713
30.0,4.7,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,26,Tuesday,17,45,17,55,7.573467821949916
33.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,Tuesday,21,25,21,30,4.717601092054723
38.0,4.5,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,Wednesday,22,10,22,25,4.610379843931304
26.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,Saturday,9,30,9,45,1.514793721388757
28.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,Sunday,20,30,20,40,12.41848049973811
34.0,4.7,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,Wednesday,17,10,17,20,13.973182653917394
22.0,4.6,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,15,Wednesday,20,35,20,50,12.162009006258286
24.0,4.8,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,39,Sunday,20,10,20,20,8.78986575984845
38.0,4.1,Stormy,High,1,Buffet,scooter,1.0,No,Urban,33,Wednesday,13,35,13,45,6.232373004507649
31.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,Wednesday,20,55,21,10,9.315729044609784
36.0,4.3,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,Thursday,15,10,15,20,6.1052326871543485
25.0,4.5,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,Wednesday,10,40,10,55,3.145067434621583
24.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,Sunday,22,15,22,20,12.58026782240096
33.0,5.0,Sandstorms,High,2,Snack,scooter,1.0,No,Metropolitian,33,Tuesday,11,55,12,5,1.5525704156536744
21.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Urban,18,Friday,9,15,9,20,2.979598701342032
33.0,4.8,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,44,Wednesday,17,35,17,45,17.13793593144315
29.0,4.8,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,Saturday,20,20,20,30,11.916705005077658
27.0,4.7,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,25,Monday,14,15,14,20,6.2179328802641525
32.0,4.8,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,13,Sunday,8,50,9,0,1.489829154062434
38.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,Tuesday,8,35,8,45,1.5441370096832314
35.0,4.7,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,27,Thursday,18,55,19,5,12.099896960230076
34.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,Wednesday,21,20,21,30,9.220368460607467
28.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,Saturday,17,50,18,0,4.471739409979227
39.0,4.9,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,29,Monday,19,10,19,20,17.07799287216204
31.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,Saturday,9,30,9,35,2.979598701342032
31.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,Wednesday,10,50,10,55,1.5125654463644045
38.0,4.6,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,Wednesday,9,45,9,50,3.1045718665451782
21.0,4.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Urban,17,Wednesday,19,35,19,45,4.656557579510365
21.0,4.9,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,Thursday,20,25,20,30,4.657619913371798
32.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Urban,15,Friday,17,40,17,50,4.476739560383941
39.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33,Saturday,8,55,9,5,3.073397297636044
36.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,39,Friday,17,40,17,55,17.138077427627863
33.0,4.5,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,Saturday,19,20,19,30,9.348128423503155
38.0,5.0,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,Saturday,21,45,21,55,9.22083460710881
34.0,4.3,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,39,Tuesday,19,25,19,30,4.656557579510365
30.0,4.5,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,17,Sunday,18,55,19,10,7.761498257466441
30.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,Wednesday,21,15,21,25,13.785027203355993
34.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,23,Tuesday,21,10,21,15,7.648080628607945
37.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,53,Wednesday,19,20,19,35,16.826241648658115
37.0,4.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,Sunday,17,35,17,45,12.58026782240096
30.0,4.7,Sandstorms,High,1,Drinks,scooter,1.0,No,Urban,32,Saturday,14,45,14,50,6.03744523636816
27.0,4.8,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,Friday,18,30,18,35,7.862668167410368
28.0,4.5,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,24,Friday,18,30,18,35,16.721288103917214
